date,01_mean_14d,01_std_14d,02_mean_14d,02_std_14d,03_mean_14d,03_std_14d,04_mean_14d,04_std_14d,05_mean_14d,05_std_14d,06_mean_14d,06_std_14d,07_mean_14d,07_std_14d,08_mean_14d,08_std_14d,09_mean_14d,09_std_14d,10_mean_14d,10_std_14d,11_mean_14d,11_std_14d,12_mean_14d,12_std_14d,13_mean_14d,13_std_14d,14_mean_14d,14_std_14d,15_mean_14d,15_std_14d,16_mean_14d,16_std_14d,17_mean_14d,17_std_14d,18_mean_14d,18_std_14d,19_mean_14d,19_std_14d,20_mean_14d,20_std_14d,is_anomaly
2018-01-05,0.12163229111294971,0.019255483951580894,0.06756256071658936,0.02138419775484608,0.07829684379662327,0.021738803654866412,0.29815892083256085,0.04292516368934833,0.09495994797918564,0.041626298825329686,0.02678240130934687,0.021824366548944922,0.03367101679719645,0.010316375061044845,0.03615691702355689,0.011834363840250873,0.021540509726927705,0.00675066098089423,0.007514398686992107,0.003930268343893795,0.05280850525374559,0.01365163585163798,0.021755953454698242,0.012477844933964692,0.01138678724063945,0.005382056147545762,0.007395801167095907,0.006926243565776084,0.001702168955423507,0.0030156160108908234,0.007932910511394522,0.005620455131528641,0.04919782691121297,0.011546425286893307,0.015882991515520927,0.011814710054038523,0.045529437681689953,0.014501931214546128,0.00013180932664931427,0.0003034723288442965,0
2018-01-05,0.12111067197333768,0.0185903490623663,0.06838208479574773,0.021315401498717725,0.07811386027446644,0.021930141344026856,0.29814456041364396,0.042933591649817894,0.09307972281847551,0.041974175740717594,0.028186629496308294,0.022064727897644135,0.03260402530020128,0.00973083357918114,0.03750079148171041,0.012968806801629445,0.02122091665304626,0.006583437748889112,0.007425933177216264,0.003932435415557619,0.053884670669783766,0.01430665975097983,0.022180199627870233,0.012409719342798508,0.011743742146640087,0.005508462516632747,0.006995822103425671,0.00683654961344915,0.0016962972665754284,0.0030156706322426513,0.007701107274828272,0.005479590153837622,0.04955488649886243,0.011315088013391436,0.015650227111088134,0.011807954299034815,0.044692041590122064,0.014258316955770773,0.00013180932664931427,0.0003034723288442965,0
2018-01-06,0.12373241388480448,0.018661161153403,0.06996390181832837,0.021084509129252804,0.07635161821183135,0.02182940868968217,0.29437753855285453,0.043225853555098975,0.08437751822912887,0.03190033166331575,0.02981785901917173,0.02160214023779537,0.033760462910878086,0.00874170690664939,0.03918359305221551,0.012269961779317952,0.02151209562193438,0.006314965421746213,0.0074408957553456,0.003950854599901706,0.055274030888453375,0.014564070683475065,0.02363948804673193,0.012045626604687146,0.012775954366387393,0.004851359951008565,0.005685696705709035,0.004260893766175999,0.0017484349099539428,0.002990290596833534,0.008222483708613464,0.005018316908937919,0.04992812826738776,0.010966801754703657,0.016411210466119777,0.011329139609424221,0.045664866257500346,0.014192525575446886,0.00013180932664931427,0.0003034723288442965,0
2018-01-06,0.12397659050282009,0.01897504753191823,0.0714566041624239,0.020403279618190388,0.07826356720195371,0.022268639575750836,0.29679626920300933,0.04282647587644577,0.07788149876871311,0.017885566832670265,0.03135202531726992,0.02120538625810876,0.033313573628849485,0.008032806712409567,0.03954755442623881,0.011870277271811234,0.020876314993893693,0.006692469766822496,0.007090755699323193,0.004386383151171801,0.0547073568504171,0.015173151090360059,0.024003449420755222,0.01215047019192816,0.01301091677240243,0.004224101333421609,0.004985416593664221,0.004336958200606309,0.0019833973159689784,0.0029715156106152937,0.008697015626643835,0.005472875879009235,0.05006173434139631,0.010771598774531817,0.01606567751609766,0.011458187206701609,0.0457984723315089,0.014085851321691018,0.00013180932664931427,0.0003034723288442965,0
2018-01-06,0.1233460521085912,0.019818355673782883,0.07279662741649802,0.018309464506866956,0.07626675895382538,0.01875208127733448,0.29998223442275124,0.047022075484053835,0.07747126648010469,0.01711895987023879,0.030462740915314195,0.02193071930497014,0.03409828496378462,0.007004507104596135,0.039960886706952595,0.011388087584359177,0.019363518846481215,0.006573010021408458,0.006572850351588814,0.003675034242439791,0.05469020356076748,0.015176590994257323,0.02637473671521025,0.011415599897084043,0.012378311716769971,0.004720403669764617,0.005219362664548229,0.004235168057575904,0.0022218900419408356,0.002933834194149171,0.008816261989629764,0.005283722100306085,0.04773798025922337,0.01019269025407476,0.0166346294005002,0.011352414893903375,0.04547359315886786,0.014453171955905526,0.00013180932664931427,0.0003034723288442965,0
2018-01-07,0.12001757280757185,0.022109911163096064,0.07196372092334115,0.017686415575767424,0.07824863762166448,0.021456074137810387,0.303707194346392,0.04279827383567996,0.0786061660400951,0.018409668219098205,0.029089830611188378,0.022613448979160337,0.03541079665454371,0.008699774586543798,0.03767614089683324,0.013188428643603953,0.0190893213788526,0.006278519468999891,0.006955433174607771,0.003936533553250248,0.05535109200601452,0.015252278383219077,0.02685241894682976,0.011130762662690228,0.01141376946134065,0.005372482753994364,0.004785559020352879,0.0042340152640198345,0.002698086345300957,0.0032822756906179624,0.008501507421274443,0.0054419305464654955,0.04681032398764463,0.010121735053021537,0.017159861336419977,0.011795693457658796,0.04557498591068463,0.014477124362635362,8.758110904648571e-05,0.0002702824551561509,0
2018-01-07,0.12099329255320874,0.02242998061348873,0.0692546826821168,0.015625512794039082,0.07785393518744643,0.021766926567367534,0.30245809526427825,0.042983284068528665,0.07918833297025439,0.018335812658106368,0.029511510765182106,0.022506433172832678,0.03610562622126621,0.007429954599229568,0.03730213159994313,0.013361084544864364,0.020233958438084947,0.006243690389009502,0.007227126403598643,0.003976961580950731,0.054925196583305844,0.015217536166191105,0.02522547850535776,0.008991257757239178,0.012959240254740058,0.007905506905811016,0.005113660208874721,0.004330651399167303,0.0019187214805313714,0.002132705663638028,0.009270525717380058,0.005490594885469491,0.04597616062958069,0.00983207839747738,0.017422664180484774,0.011699825439507285,0.0469720792453178,0.014657564109167518,8.758110904648571e-05,0.0002702824551561509,0
2018-01-07,0.12547343910045747,0.029692011162909922,0.07008351442572808,0.015158387676494082,0.08265222486800784,0.025723519393208997,0.30370746566473744,0.042362345790277686,0.07868388798943966,0.018815903120585908,0.030055109345082678,0.022436364415667192,0.03375346972803656,0.010298347907178377,0.036095983228104464,0.012532282447608909,0.019745787175408765,0.006453017969328211,0.0073558257339270865,0.003985128954919148,0.051840601929399495,0.014793123377722837,0.02589813894891164,0.00904174822816141,0.012944416669900972,0.00790876162130019,0.005242480383644785,0.004315831509509846,0.0018470204451684212,0.002182131942874919,0.009169902578988679,0.005547493053559798,0.04390996236671148,0.010358811043647765,0.013780251584046879,0.007697682871216222,0.04774463776061332,0.014041145634320474,1.58800736835357e-05,5.94177950005156e-05,0
2018-01-08,0.12398437819381057,0.03080644633306316,0.06912943389669622,0.016690690576170966,0.08556950956254758,0.028423453222733944,0.2966329778553372,0.0386231467621873,0.0816446277688037,0.021452304212305057,0.032343743812497154,0.021957862759709443,0.035351651181020086,0.011473361530420015,0.03630263629815793,0.012526377405895966,0.019870358418571828,0.006622062607728378,0.008022137034566742,0.003397096134160309,0.05118394731427635,0.014261549735794347,0.02691305659669756,0.007443232326757523,0.01263443706482078,0.008079542349157986,0.006175316204540308,0.0045028709557193135,0.0023800694856801427,0.0025727617780253965,0.008718935365367343,0.005957367428019879,0.0426265888615664,0.01007528674491867,0.014321025972971814,0.007177607668224423,0.04617928903838596,0.015284852844741442,1.58800736835357e-05,5.94177950005156e-05,0
2018-01-08,0.12846798600996542,0.029425046580217478,0.06837610244779174,0.016033698281932074,0.08699582437080525,0.02711118814946028,0.28981617384666747,0.035981752722319,0.08302988834977111,0.022236414406034122,0.03310137139034217,0.021954907692795376,0.035361165534868885,0.01146813860440838,0.03677514761143718,0.012414690593203073,0.020079024544722608,0.00652837970670051,0.007734044914832414,0.0032407952105369376,0.050235634481651185,0.013998432198454168,0.025527628361917847,0.0058253154756606465,0.012515004680273901,0.00807541706186281,0.006204467011156329,0.0044757190303530885,0.002304960577763664,0.002629259355046551,0.007834582462139807,0.0047946617625388745,0.04365103748170846,0.00981808426975555,0.014814808363688358,0.007288390800923433,0.04713933763787307,0.014779904149819813,3.580992062230712e-05,9.170382924352094e-05,0
2018-01-08,0.12835498432621734,0.029353381928631635,0.06834771777502406,0.01603470939052273,0.08393608450533531,0.029684780174964825,0.3031722108267306,0.05684943989361452,0.08276417201217742,0.02257215702522748,0.03216314288237252,0.022262977239226094,0.03446198513078775,0.011437006674465785,0.035367370129269146,0.011233825167570318,0.019709052071206528,0.006886689706956531,0.007443907529947606,0.0033101547554304864,0.04753384835438127,0.013526146350631409,0.0254589425681755,0.005917273200572853,0.011827430733086985,0.007708183509012407,0.006212189687891314,0.004470063265815227,0.002209680135662414,0.002690609027910183,0.007639725519356251,0.004861691678317646,0.043283622185919204,0.010162239490229171,0.013599765366790622,0.007721038470969326,0.0464942384127286,0.01539307748603449,1.9929846938771412e-05,7.457065901572792e-05,0
2018-01-09,0.12813741560796085,0.029497168222545094,0.07014792631526011,0.015267221383408348,0.08643095508823892,0.028590846116803053,0.3026924620663766,0.05652084878008537,0.08121817720621012,0.022238946989073242,0.03216721455081833,0.022262325722192635,0.03293829598674097,0.012338114757269602,0.0369601006078318,0.009798771776579195,0.018798414571848256,0.006133094990652499,0.0072543094036232065,0.003506114960451588,0.04867958044921928,0.0120947422525237,0.026015167883685544,0.0062502428451749435,0.01268814603671838,0.007824482790598667,0.005734742305354521,0.0042946322136075766,0.0019522798782621571,0.00271921928001206,0.007904029910208093,0.004614182558368452,0.04218745822868235,0.008315078634298137,0.014043931285509492,0.007947059105960544,0.04402946277051144,0.01399205308224161,1.9929846938771412e-05,7.457065901572792e-05,0
2018-01-09,0.12642576406698985,0.030104996943587925,0.06989636038322151,0.01535528894836564,0.09143328285951947,0.03199681746940622,0.3096994106931956,0.054339995160429345,0.07847229127414432,0.021805223140987703,0.03192466044331373,0.022437108318428163,0.032765200941918204,0.012316533198707355,0.03631958092821747,0.009530286487371717,0.0180339397962852,0.005812123773378007,0.006997387387191757,0.0033845203267260228,0.04907780107296677,0.012162826571550291,0.025718712863402136,0.006499525800302746,0.012485720053553829,0.007865548406797731,0.005783542185378228,0.004393261100082608,0.0019930031230903,0.002691864270371355,0.008047453947838757,0.004694583618068708,0.04052316127512113,0.007555714238400571,0.013218074082460163,0.007539009158612896,0.04116472277525198,0.013288247268169299,1.9929846938771412e-05,7.457065901572792e-05,0
2018-01-09,0.13080865818899856,0.02999673824326101,0.06715049255466879,0.010699114855017379,0.09229895271576628,0.031416070502205976,0.30865556694610125,0.05533614578579251,0.08007982426607393,0.020440863821958366,0.027171264123817183,0.011497059147017796,0.031929468563425566,0.012020356141134487,0.03637341508702764,0.009556999069882378,0.018369440907021885,0.005965235367108958,0.007219416277598078,0.0032486599840901007,0.05033419795094089,0.01289661756936261,0.026364752380872773,0.005720612532107424,0.012453946647391386,0.007856901116898749,0.006235417467800279,0.004065768526812456,0.002105971943695807,0.002634362950485837,0.008005405264939714,0.004686343261829348,0.0409320402986915,0.007700117974154696,0.013371640610287205,0.007431178273078329,0.04012019795794166,0.011111757030240487,1.9929846938771412e-05,7.457065901572792e-05,0
2018-01-10,0.12978956145293533,0.030125851049446498,0.06608802015354008,0.011849031189577757,0.09543222396285832,0.03581935758510357,0.31013404184593757,0.05599485452758832,0.08089453789749303,0.0195951406324299,0.026992839103892146,0.011706560800844241,0.03202396104037714,0.012000320314941469,0.035189818981026445,0.009642108683504357,0.018537726707469938,0.0058422426765841196,0.0070327452534510865,0.0033940103341178916,0.05069542342160262,0.012498202488577827,0.02605712593765375,0.005756408878717236,0.012396561189438608,0.007843925280550551,0.006139031775593664,0.0039939493990615174,0.0019336472840370143,0.002691063210268481,0.007755164279673479,0.004472306582217659,0.04003776955511059,0.00651539022528243,0.013031114293080593,0.007718503556831445,0.039818756017889104,0.011317215689131677,1.9929846938771412e-05,7.457065901572792e-05,0
2018-01-10,0.13123912478371708,0.03113287081315709,0.06661769902392735,0.01229321398456827,0.09573551467835724,0.035473582763289026,0.31182652238846614,0.05519236660490758,0.0818430860395696,0.01954021525785564,0.025791835835083893,0.011023427147797851,0.03282414716454852,0.012280949546370228,0.032799222985682344,0.008127073260599622,0.018224024184251977,0.005736855704593032,0.006978139441744808,0.003404842893018999,0.05017318512363806,0.01181866058327023,0.025586372405916148,0.006265383570540875,0.011692453329302794,0.007951339136274615,0.006258130871084721,0.004008821731609156,0.0019241593057798638,0.0026924420487160023,0.007303186957539486,0.004618671291254014,0.040250425109889916,0.006734666025581157,0.013604912262363614,0.008120663628244665,0.03930792826219696,0.011317484925908776,1.9929846938771412e-05,7.457065901572792e-05,0
2018-01-10,0.13267202141978446,0.032075974456435535,0.06641535937298478,0.012124741592363568,0.09662412088450494,0.03482283879836916,0.30948073681356714,0.05788600035280898,0.08155764837326814,0.01979311516021574,0.025713054949431463,0.010958837171276199,0.032465506774990834,0.012319060632155076,0.032972733903532836,0.008433617408500148,0.018754191945578785,0.0060379988090277946,0.006855639764407622,0.00323519568811748,0.05054239844208192,0.012441946368150835,0.02535316213620952,0.006136190360118456,0.011466163032576865,0.007850788467053896,0.006572895400829022,0.004261874057026439,0.002154834047124557,0.002720451437028568,0.007691728631124628,0.004841730214105694,0.04070478730468634,0.007116452008269311,0.013398300358322722,0.008130230124040252,0.03858478659805385,0.010818868814158028,1.9929846938771412e-05,7.457065901572792e-05,0
