date,Actual_Anomaly,Predicted_Probability
2018-03-09,0,0.00015185482
2018-03-09,0,0.00015185482
2018-03-09,0,0.00013875714
2018-03-10,0,0.00013875714
2018-03-10,0,0.00034878394
2018-03-10,0,7.721507e-05
2018-03-11,0,0.00022599782
2018-03-11,0,0.00010352654
2018-03-11,0,0.00010154323
2018-03-12,0,0.00010154323
2018-03-12,0,0.0001019378
2018-03-12,0,8.801372e-05
2018-03-13,0,8.801372e-05
2018-03-13,0,7.2747775e-05
2018-03-13,0,8.082978e-05
2018-03-14,0,0.00015016108
2018-03-14,0,0.00017947097
2018-03-14,0,0.0001462181
2018-03-15,0,0.00013903872
2018-03-15,0,0.00012786106
2018-03-15,0,0.00014086174
2018-03-16,0,0.00012786106
2018-03-16,0,6.870493e-05
2018-03-16,0,5.2525043e-05
2018-03-17,0,5.74835e-05
2018-03-17,0,5.2525043e-05
2018-03-17,0,5.8788773e-05
2018-03-18,0,9.567056e-05
2018-03-18,0,8.993008e-05
2018-03-18,0,7.613318e-05
2018-03-19,0,7.613318e-05
2018-03-19,0,9.962984e-05
2018-03-19,0,0.00010010237
2018-03-20,0,0.00010660794
2018-03-20,0,0.00010010237
2018-03-20,0,9.1932765e-05
2018-03-21,0,6.5964145e-05
2018-03-21,0,9.1932765e-05
2018-03-21,0,5.919076e-05
2018-03-22,0,6.6474946e-05
2018-03-22,0,6.639322e-05
2018-03-22,0,6.821283e-05
2018-03-23,0,9.998455e-05
2018-03-23,0,6.821283e-05
2018-03-23,0,6.363138e-05
2018-03-24,0,0.00024336556
2018-03-24,0,0.00019002084
2018-03-24,0,0.00019002084
2018-03-25,0,8.98849e-05
2018-03-25,0,0.00012033563
2018-03-25,0,0.00010573826
2018-03-26,0,0.00017325547
2018-03-26,0,0.00014320647
2018-03-26,0,0.00013170535
2018-03-27,0,0.00014468693
2018-03-27,0,0.00013545231
2018-03-27,0,8.5554944e-05
2018-03-28,0,0.00012476074
2018-03-28,0,0.00025576344
2018-03-28,0,0.00017383147
2018-03-29,0,0.00015160584
2018-03-29,0,0.00015160584
2018-03-29,0,0.00018177011
2018-03-30,0,0.00016000832
2018-03-30,0,0.00016000832
2018-03-30,0,0.00018346575
2018-03-31,0,0.00014034047
2018-03-31,0,0.00014885509
2018-03-31,0,9.077053e-05
2018-04-01,0,9.8767996e-05
2018-04-01,0,0.00012599766
2018-04-01,0,0.000108544315
2018-04-02,0,0.00016781907
2018-04-02,0,0.00036219432
2018-04-02,0,0.00016781907
2018-04-03,0,0.00043892022
2018-04-03,0,0.00028120363
2018-04-03,0,0.00048327981
2018-04-04,0,0.00017458662
2018-04-04,0,0.00012970403
2018-04-04,0,0.00016615805
2018-04-05,0,0.00011982015
2018-04-05,0,0.000145239
2018-04-05,0,0.000145239
2018-04-06,0,0.000145239
2018-04-06,0,0.00012844666
2018-04-06,0,0.0001633645
2018-04-07,0,0.00023666798
2018-04-07,0,0.0001633645
2018-04-07,0,0.0002672789
2018-04-08,0,0.00023310806
2018-04-08,0,0.00018924948
2018-04-08,0,0.00019801912
2018-04-09,0,0.00019339324
2018-04-09,0,0.00020754621
2018-04-09,0,0.00020754621
2018-04-10,0,0.00020754621
2018-04-10,0,0.00025586662
2018-04-10,0,0.0003470747
2018-04-11,0,0.0003470747
2018-04-11,0,0.00028634202
2018-04-11,0,0.00025586662
2018-04-12,0,0.0001864004
2018-04-12,0,0.00010857082
2018-04-12,0,0.00012530715
2018-04-13,0,0.00018751042
2018-04-13,0,0.00018751042
2018-04-13,0,0.00016246726
2018-04-14,0,0.00016040352
2018-04-14,0,0.00016040352
2018-04-14,0,0.00014722146
2018-04-15,0,0.0001553533
2018-04-15,0,0.00017812841
2018-04-15,0,0.00017812841
2018-04-16,0,0.00017812841
2018-04-16,0,0.00019407691
2018-04-16,0,0.00017733834
2018-04-17,0,0.00017733834
2018-04-17,0,0.00017733834
2018-04-17,0,0.00019407691
2018-04-18,0,0.00019407691
2018-04-18,0,0.00019407691
2018-04-18,0,0.00024865314
2018-04-19,0,0.00019407691
2018-04-19,0,0.00019407691
2018-04-19,0,0.00019407691
2018-04-20,0,0.00020804825
2018-04-20,0,0.00021877915
2018-04-20,0,0.00020804825
2018-04-21,0,0.00018648556
2018-04-21,0,0.00015917668
2018-04-21,0,0.00018500334
2018-04-22,0,0.00015973469
2018-04-22,0,0.00018500334
2018-04-22,0,0.00012082717
2018-04-23,0,0.00013644542
2018-04-23,0,0.00013644542
2018-04-23,0,0.00013644542
2018-04-24,0,0.00046431948
2018-04-24,0,0.0001110034
2018-04-24,0,6.342782e-05
2018-04-25,0,6.901638e-05
2018-04-25,0,0.00024015375
2018-04-25,0,8.590861e-05
2018-04-26,0,0.00026710768
2018-04-26,0,9.0034424e-05
2018-04-26,0,0.00016327294
2018-04-27,0,0.0001641136
2018-04-27,0,0.00015604186
2018-04-27,0,0.00014481142
2018-04-28,0,8.6046675e-05
2018-04-28,0,5.0479714e-05
2018-04-28,0,0.00010906724
2018-04-29,0,0.00011750535
2018-04-29,0,5.9548463e-05
2018-04-29,0,5.9548463e-05
2018-04-30,0,0.00020980086
2018-04-30,0,0.00015765424
2018-04-30,0,0.00015765424
2018-05-01,0,0.00016381203
2018-05-01,0,0.00014385176
2018-05-01,0,0.00014385176
2018-05-02,0,0.00014385176
2018-05-02,0,0.00014385176
2018-05-02,0,0.00017887099
2018-05-03,0,0.00013960864
2018-05-03,0,9.329465e-05
2018-05-03,0,0.00013960864
2018-05-04,0,0.00013960864
2018-05-04,0,0.00013960864
2018-05-04,0,0.00015661337
2018-05-05,0,0.00015661337
2018-05-05,0,0.00015661337
2018-05-05,0,0.000114444854
2018-05-06,0,0.000114444854
2018-05-06,0,0.000104658786
2018-05-06,0,0.000104658786
2018-05-07,0,0.000104658786
2018-05-07,0,0.000104658786
2018-05-07,0,0.000118187345
2018-05-08,0,0.000118187345
2018-05-08,0,0.00026209085
2018-05-08,0,0.00018006525
2018-05-09,0,0.00013675701
2018-05-09,0,0.00037837683
2018-05-09,0,0.0002265067
2018-05-10,0,0.00037724248
2018-05-10,0,0.00030626266
2018-05-10,0,0.00022183076
2018-05-11,0,0.00022183076
2018-05-11,0,0.00024137266
2018-05-11,0,0.00024137266
2018-05-12,0,0.00022578007
2018-05-12,0,0.00022578007
2018-05-12,0,0.00022434193
2018-05-13,0,0.00022434193
2018-05-13,0,0.00022434193
2018-05-13,0,0.00020617855
2018-05-14,0,0.00023856969
2018-05-14,0,0.00023856969
2018-05-14,0,0.00019134901
2018-05-15,0,0.00019134901
2018-05-15,0,0.00019134901
2018-05-15,0,0.00022730265
2018-05-16,0,0.00024765282
2018-05-16,0,0.00027102642
2018-05-16,0,0.00024875606
2018-05-17,0,0.00023392093
2018-05-17,0,0.00023392093
2018-05-17,0,0.0002149818
2018-05-18,0,0.0002149818
2018-05-18,0,0.0002149818
2018-05-18,0,0.0002149818
2018-05-19,0,0.0002149818
2018-05-19,0,0.0002149818
2018-05-19,0,0.0002577335
2018-05-20,0,0.00023655516
2018-05-20,0,0.00023655516
2018-05-20,0,0.00020804825
2018-05-21,0,0.00024464974
2018-05-21,0,0.00024464974
2018-05-21,0,0.00024464974
2018-05-22,0,0.00012760723
2018-05-22,0,0.00020804825
2018-05-22,0,0.00019095186
2018-05-23,0,0.00040593353
2018-05-23,0,0.00020804825
2018-05-23,0,0.00024865314
2018-05-24,0,0.00012969562
2018-05-24,0,0.00020804825
2018-05-24,0,0.0002399919
2018-05-25,0,0.00012517747
2018-05-25,0,0.00012517747
2018-05-25,0,0.00012517747
2018-05-26,0,0.00012517747
2018-05-26,0,0.00012517747
2018-05-26,0,0.00012517747
2018-05-27,0,0.00010381659
2018-05-27,0,0.00011621075
2018-05-27,0,0.00011621075
2018-05-28,0,9.8382225e-05
2018-05-28,0,9.8382225e-05
2018-05-28,0,9.8382225e-05
2018-05-29,0,9.402477e-05
2018-05-29,0,9.402477e-05
2018-05-29,0,0.00010173426
2018-05-30,0,0.0001140259
2018-05-30,0,9.8954e-05
2018-05-30,0,0.00012818431
2018-05-31,0,0.00012818431
2018-05-31,0,0.00012818431
2018-05-31,0,0.00012818431
2018-06-01,0,0.00012818431
2018-06-01,0,0.00012818431
2018-06-01,0,0.000118080214
2018-06-02,0,0.00013606487
2018-06-02,0,0.00014237035
2018-06-02,0,0.00013606487
2018-06-03,0,0.00015994745
2018-06-03,0,0.0001554975
2018-06-03,0,0.00015129996
2018-06-04,0,0.00013195476
2018-06-04,0,0.00013195476
2018-06-04,0,0.00013195476
2018-06-05,0,0.00013806978
2018-06-05,0,0.00013806978
2018-06-05,0,0.00015798169
2018-06-06,0,0.0001168362
2018-06-06,0,0.0001168362
2018-06-06,0,0.0001168362
2018-06-07,0,0.0001168362
2018-06-07,0,0.00015084576
2018-06-07,0,0.00016529398
2018-06-08,0,0.00014707708
2018-06-08,0,0.00016024575
2018-06-08,0,0.00018559524
2018-06-09,0,6.9603964e-05
2018-06-09,0,0.00013826082
2018-06-09,0,0.00015142119
2018-06-10,0,0.00012976551
2018-06-10,0,0.00028100287
2018-06-10,0,6.373274e-05
2018-06-11,0,0.00012389956
2018-06-11,0,0.00014350007
2018-06-11,0,0.00012389956
2018-06-12,0,0.00012389956
2018-06-12,0,0.0001155784
2018-06-12,0,0.00012389956
2018-06-13,0,0.000102530335
2018-06-13,0,0.00012389956
2018-06-13,0,0.0001155784
2018-06-14,0,6.373274e-05
2018-06-14,0,6.832148e-05
2018-06-14,0,0.00034084907
2018-06-15,0,0.00038421425
2018-06-15,0,0.00016994141
2018-06-15,0,0.00015075704
2018-06-16,0,5.8235262e-05
2018-06-16,0,0.00031145563
2018-06-16,0,0.00036071657
2018-06-17,0,7.874539e-05
2018-06-17,0,8.349158e-05
2018-06-17,0,6.985525e-05
2018-06-18,0,0.00015140834
2018-06-18,0,0.00017067559
2018-06-18,0,0.00014280189
2018-06-19,0,8.349158e-05
2018-06-19,0,8.349158e-05
2018-06-19,0,8.349158e-05
2018-06-20,0,0.00012668085
2018-06-20,0,7.874539e-05
2018-06-20,0,0.00033440258
2018-06-21,0,0.00019698113
2018-06-21,0,4.8058853e-05
2018-06-21,0,0.00016731147
2018-06-22,0,0.00014445905
2018-06-22,0,5.4175227e-05
2018-06-22,0,0.00016731147
2018-06-23,0,7.705031e-05
2018-06-23,0,0.00013600106
2018-06-23,0,7.705031e-05
2018-06-24,0,0.00013972825
2018-06-24,0,6.719796e-05
2018-06-24,0,0.00015302828
2018-06-25,0,0.000133462
2018-06-25,0,0.00014185243
2018-06-25,0,0.00014185243
2018-06-26,0,0.00012952359
2018-06-26,0,0.00012952359
2018-06-26,0,0.00012952359
2018-06-27,0,0.00012952359
2018-06-27,0,0.00012952359
2018-06-27,0,0.00012952359
2018-06-28,0,0.00012952359
2018-06-28,0,0.00012952359
2018-06-28,0,7.142283e-05
2018-06-29,0,0.00032182105
2018-06-29,0,0.0002697632
2018-06-29,0,7.6570985e-05
2018-06-30,0,7.6570985e-05
2018-06-30,0,0.00015596258
2018-06-30,0,0.0001534251
2018-07-01,0,0.00017707475
2018-07-01,0,0.00015120319
2018-07-01,0,0.0001471701
2018-07-02,0,0.00021076767
2018-07-02,0,0.0003001278
2018-07-02,0,8.502806e-05
2018-07-03,0,8.762065e-05
2018-07-03,0,9.273948e-05
2018-07-03,0,0.00019771424
2018-07-04,0,0.00011441964
2018-07-04,0,0.0001808416
2018-07-04,0,7.7480676e-05
