date,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,is_anomaly
2018-01-01,0.14460784313725492,0.051470588235294115,0.06862745098039216,0.27205882352941174,0.17647058823529413,0.014705882352941176,0.049019607843137254,0.024509803921568627,0.022058823529411766,0.004901960784313725,0.04411764705882353,0.024509803921568627,0.0,0.00980392156862745,0.0,0.00980392156862745,0.03431372549019608,0.014705882352941176,0.03431372549019608,0.0,0
2018-01-02,0.12045889101338432,0.10133843212237094,0.06500956022944551,0.30592734225621415,0.07265774378585087,0.021032504780114723,0.017208413001912046,0.03441682600382409,0.011472275334608031,0.0057361376673040155,0.05927342256214149,0.0497131931166348,0.011472275334608031,0.0038240917782026767,0.011472275334608031,0.0038240917782026767,0.055449330783938815,0.011472275334608031,0.03824091778202677,0.0,0
2018-01-03,0.08622502628811778,0.08727655099894847,0.052576235541535225,0.35436382754994744,0.08412197686645637,0.027339642481598318,0.029442691903259727,0.030494216614090432,0.015772870662460567,0.011566771819137749,0.060988433228180865,0.04311251314405889,0.013669821240799159,0.002103049421661409,0.0010515247108307045,0.02103049421661409,0.033648790746582544,0.012618296529968454,0.03259726603575184,0.0,0
2018-01-04,0.12943632567849686,0.06680584551148225,0.07306889352818371,0.24112734864300625,0.1022964509394572,0.018789144050104383,0.03549060542797495,0.04488517745302714,0.026096033402922755,0.010438413361169102,0.04801670146137787,0.022964509394572025,0.012526096033402923,0.013569937369519834,0.0,0.009394572025052192,0.05636743215031315,0.022964509394572025,0.06576200417536535,0.0,0
2018-01-05,0.1338962605548854,0.06272617611580217,0.1158021712907117,0.3220747889022919,0.05548854041013269,0.015681544028950542,0.028950542822677925,0.04342581423401689,0.013268998793727383,0.006031363088057901,0.03498190591073583,0.027744270205066344,0.014475271411338963,0.009650180940892641,0.0024125452352231603,0.013268998793727383,0.05548854041013269,0.009650180940892641,0.03498190591073583,0.0,0
2018-01-06,0.09515859766277128,0.05342237061769616,0.09682804674457429,0.3756260434056761,0.10517529215358931,0.008347245409015025,0.03005008347245409,0.03005008347245409,0.01001669449081803,0.008347245409015025,0.05175292153589316,0.038397328881469114,0.005008347245409015,0.005008347245409015,0.00333889816360601,0.001669449081803005,0.035058430717863104,0.018363939899833055,0.028380634390651086,0.0,0
2018-01-07,0.08498023715415019,0.07905138339920949,0.116600790513834,0.28063241106719367,0.10474308300395258,0.009881422924901186,0.0533596837944664,0.01383399209486166,0.023715415019762844,0.011857707509881422,0.06126482213438735,0.023715415019762844,0.001976284584980237,0.001976284584980237,0.007905138339920948,0.003952569169960474,0.041501976284584984,0.029644268774703556,0.04940711462450593,0.0,0
2018-01-08,0.09328358208955224,0.03917910447761194,0.12779850746268656,0.27052238805970147,0.11753731343283583,0.04291044776119403,0.05317164179104478,0.03731343283582089,0.028917910447761194,0.009328358208955223,0.05783582089552239,0.021455223880597014,0.0065298507462686565,0.013059701492537313,0.007462686567164179,0.0009328358208955224,0.036380597014925374,0.011194029850746268,0.025186567164179104,0.0,0
2018-01-09,0.10547320410490307,0.06328392246294184,0.14310148232611175,0.3392246294184721,0.06385404789053592,0.01539338654503991,0.0330672748004561,0.03591790193842646,0.01539338654503991,0.0068415051311288486,0.053591790193842644,0.018814139110604332,0.009692132269099202,0.014253135689851768,0.0005701254275940707,0.011402508551881414,0.0330672748004561,0.011402508551881414,0.02565564424173318,0.0,0
2018-01-10,0.11962890625,0.0478515625,0.15966796875,0.3427734375,0.06689453125,0.01318359375,0.0302734375,0.02685546875,0.015625,0.00341796875,0.0400390625,0.0234375,0.013671875,0.00830078125,0.0,0.009765625,0.04296875,0.0048828125,0.03076171875,0.0,0
2018-01-11,0.123773173391494,0.07360959651035986,0.1406761177753544,0.3107960741548528,0.0757906215921483,0.022900763358778626,0.0321701199563795,0.021264994547437296,0.009814612868047983,0.008178844056706653,0.030534351145038167,0.028898582333696837,0.007633587786259542,0.009269356597600873,0.0005452562704471102,0.007088331515812432,0.05234460196292257,0.0054525627044711015,0.03925845147219193,0.0,0
2018-01-12,0.14844162704701533,0.05652403592181722,0.1531959852086635,0.3312202852614897,0.061806656101426306,0.021130480718436345,0.0306391970417327,0.024300052826201797,0.011093502377179081,0.009508716323296355,0.029054410987849975,0.025356576862123614,0.008452192287374538,0.005810882197569995,0.0021130480718436345,0.0036978341257263604,0.03856312731114633,0.010565240359218173,0.028526148969889066,0.0,0
2018-01-13,0.1485535574667709,0.04300234558248632,0.13604378420641125,0.3236903831118061,0.06645817044566067,0.022673964034401875,0.020328381548084442,0.013291634089132134,0.012509773260359656,0.003909304143862392,0.04300234558248632,0.03440187646598905,0.006254886630179828,0.0617670054730258,0.007036747458952306,0.0007818608287724785,0.03674745895230649,0.006254886630179828,0.013291634089132134,0.0,0
2018-01-14,0.08458961474036851,0.04773869346733668,0.1624790619765494,0.29061976549413737,0.10050251256281408,0.01507537688442211,0.020938023450586266,0.022613065326633167,0.01423785594639866,0.008375209380234505,0.04690117252931323,0.025963149078726967,0.008375209380234505,0.06281407035175879,0.0,0.010050251256281407,0.04187604690117253,0.0041876046901172526,0.032663316582914576,0.0,0
