date,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,is_anomaly
2023-06-01,0.11664108748081561,0.05020828765621574,0.04034203025652269,0.27011620258715197,0.10940583205437404,0.01512826134619601,0.02455601841701381,0.022802017101512827,0.01710151282613462,0.012058759044069283,0.059197544398158296,0.022144266608199955,0.014689761017320764,0.012058759044069283,0.0039465029598772195,0.015786011839508878,0.04933128699846525,0.02565226923920193,0.1155448366586275,0.00328875246656435,0
2023-06-02,0.09565857247976453,0.058621535442727496,0.051017905322541086,0.2717684571989208,0.0870738287956831,0.018150600932057885,0.02305616875153299,0.027225901398086828,0.01790532254108413,0.006867794947265146,0.04390483198430218,0.02403728231542801,0.01913171449595291,0.019622271277900418,0.00613195977434388,0.015207260240372823,0.029433406916850625,0.036055923473142015,0.14594064262938436,0.003188619082658818,0
2023-06-03,0.09448416751787539,0.03804902962206333,0.03779366700715015,0.173391215526047,0.11695607763023494,0.03881511746680286,0.026557711950970377,0.026046986721144024,0.022727272727272728,0.006639427987742594,0.05056179775280899,0.015832482124616958,0.009959141981613892,0.02553626149131767,0.004596527068437181,0.008682328907048007,0.04187946884576098,0.016853932584269662,0.241317671092952,0.003319713993871297,0
2023-06-04,0.0843863782394517,0.03769543799528807,0.05504390661811951,0.244591989719426,0.0920968087384879,0.02677232812165346,0.020132790747483403,0.024630541871921183,0.021632041122295994,0.00835296637395588,0.051188691368601415,0.020989505247376312,0.011351467123581066,0.02570143499678732,0.004069393874491326,0.008138787748982652,0.0340544013707432,0.03491111587063611,0.191904047976012,0.0023559648747055045,0
2023-06-05,0.09961000974975626,0.04956126096847579,0.04956126096847579,0.25804354891127723,0.12317192070198245,0.015437114072148195,0.017874553136171596,0.027461813454663635,0.013162170945726357,0.012837179070523237,0.053786155346116346,0.020474488137796554,0.012674683132921676,0.016412089697757554,0.004224894377640559,0.005849853753656159,0.03136171595710107,0.026161845953851154,0.15892102697432564,0.0034124146896327592,0
2023-06-06,0.09670369695865963,0.04680386086323074,0.04953560371517028,0.2682571480604626,0.1094518302677108,0.021489710435257693,0.017847386632671644,0.022764523766162812,0.021307594245128392,0.008559460936077217,0.0661081770169368,0.022764523766162812,0.020943361864869788,0.011473319978146056,0.005645601894008377,0.010926971407758149,0.02494991804771444,0.020214897104352578,0.15115643780732108,0.0030959752321981426,0
2023-06-07,0.10490330142605978,0.04786091033404962,0.058605196327407696,0.2729048642312952,0.1297128345379957,0.02187927329556554,0.019925766751318616,0.026958390310607542,0.015237351045126002,0.012307091228755616,0.06661457315882008,0.027935143582731,0.017776909552647,0.014846649736276616,0.006641922250439539,0.009767532721234616,0.025004883766360616,0.017190857589372926,0.10255909357296347,0.0013674545809728462,0
2023-06-08,0.09721473495058401,0.04959568733153639,0.0440251572327044,0.2783468104222821,0.11590296495956873,0.013297394429469901,0.018508535489667566,0.026954177897574125,0.014734950584007188,0.010062893081761006,0.06325247079964061,0.022282120395327943,0.015633423180592992,0.01958670260557053,0.003054806828391734,0.010242587601078167,0.04115004492362983,0.02192273135669362,0.13225516621743036,0.001976639712488769,0
2023-06-09,0.08596957256701279,0.04998792562183048,0.048539000241487565,0.2525959913064477,0.11687998068099494,0.013523303549867182,0.01835305481767689,0.0313933832407631,0.01883602994445786,0.009176527408838444,0.053127263945906784,0.02414875633904854,0.012315865732914755,0.022699830958705626,0.003863801014247766,0.008210577155276504,0.04443371166384931,0.027046607099734363,0.15672542864042502,0.0021733880705143687,0
2023-06-10,0.09747292418772563,0.0421179302045728,0.04653028479743281,0.26073004412354595,0.09626955475330927,0.02286401925391095,0.024468511833132773,0.03850782190132371,0.018050541516245487,0.015643802647412757,0.061371841155234655,0.015643802647412757,0.016044925792218213,0.026474127557160047,0.002807862013638187,0.012033694344163659,0.030886482150020055,0.026474127557160047,0.14199759326113118,0.0036101083032490976,0
