date,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,is_anomaly
2025-01-01,0.11991729841488628,0.06087755570870664,0.042269699058120835,0.19917298414886286,0.11210659315414656,0.015851137146795313,0.018837583275901678,0.052377670572019294,0.014932230645531817,0.019297036526533425,0.0923501033769814,0.01562141052147944,0.013094417643004824,0.021364576154376293,0.0016080863772111188,0.007121525384792098,0.07879623248334482,0.03491844704801286,0.07948541235929245,0.0,0
2025-01-02,0.12991765782250686,0.06335773101555352,0.04711802378774017,0.23970722781335774,0.07868252516010979,0.014181152790484904,0.02401646843549863,0.05169258920402562,0.025617566331198535,0.016239707227813358,0.08348581884720951,0.022186642268984445,0.012351326623970723,0.01898444647758463,0.0004574565416285453,0.0054894784995425435,0.0727355901189387,0.02584629460201281,0.06724611161939616,0.0006861848124428179,0
2025-01-03,0.14017017465293327,0.05530676220331393,0.059337214509628304,0.22861621137483207,0.07859381997313032,0.012091356918943126,0.02037617554858934,0.04769368562472011,0.02104791759964174,0.014330497089117778,0.07814599193909538,0.015002239140170175,0.01186744290192566,0.02283922973578146,0.0022391401701746527,0.008284818629646216,0.07859381997313032,0.02664576802507837,0.07859381997313032,0.0002239140170174653,0
2025-01-04,0.12425328554360812,0.060215053763440864,0.05830346475507766,0.25161290322580643,0.06164874551971326,0.013381123058542414,0.02078853046594982,0.03799283154121864,0.022222222222222223,0.017443249701314216,0.09438470728793309,0.02031063321385902,0.014575866188769415,0.01983273596176822,0.0023894862604540022,0.0052568697729988055,0.05925925925925926,0.03727598566308244,0.07813620071684588,0.0007168458781362007,0
2025-01-05,0.14223889209463358,0.05683785343335257,0.0551067512983266,0.2576457010963647,0.07847663012117714,0.023658395845354875,0.02308136180034622,0.03519907674552799,0.023946912867859205,0.013848817080207732,0.09405654933641085,0.015291402192729371,0.011829197922677438,0.013271783035199077,0.0014425851125216388,0.004039238315060588,0.05539526832083093,0.024812463935372186,0.06924408540103866,0.0005770340450086555,0
2025-01-06,0.14481969089868346,0.0665903453539401,0.04293073840870063,0.23087197099790116,0.06868918145392101,0.014119442854417096,0.022323983972524327,0.03587101698149208,0.026521656172486165,0.019461934745277618,0.10761305094447625,0.02346880366342301,0.0173630986452967,0.021179164281625643,0.003243655790879603,0.006487311581759206,0.055714558290402595,0.027857279145201298,0.06430070597214273,0.0005724098454493417,0
2025-01-07,0.13575129533678756,0.07544041450777202,0.052435233160621764,0.24538860103626944,0.06922279792746114,0.024041450777202072,0.02673575129533679,0.037927461139896375,0.018238341968911918,0.01533678756476684,0.08787564766839379,0.025699481865284975,0.014093264248704664,0.012849740932642488,0.002901554404145078,0.003937823834196891,0.060932642487046634,0.03005181347150259,0.06072538860103627,0.0004145077720207254,0
2025-01-08,0.1280144241604688,0.06603560964615732,0.06355645706558485,0.27879197656073923,0.08767185034933514,0.016677935542032906,0.024566148298399818,0.03313049357674104,0.021410863195853055,0.011945007888212756,0.07167004732927654,0.022988505747126436,0.013748027946810909,0.016903313049357674,0.00225377507324769,0.005183682668469687,0.058598151904439934,0.02479152580572459,0.052062204192021636,0.0,0
2025-01-09,0.14059490691204793,0.07019045580997219,0.0545687994864113,0.2653541622084314,0.06441258292317568,0.014765675155146587,0.02418146800770383,0.03509522790498609,0.022683500962978814,0.011983736357800128,0.09843783436764392,0.02289749625508239,0.010057778728867964,0.0055638775946929165,0.0044939011341750485,0.005135887010485769,0.05906270062058635,0.032099293815536056,0.058420714744275626,0.0,0
2025-01-10,0.13176638176638178,0.06457739791073125,0.05982905982905983,0.25688509021842354,0.06623931623931624,0.01875593542260209,0.029914529914529916,0.04107312440645774,0.028964862298195632,0.01638176638176638,0.07644824311490978,0.020417853751187084,0.01638176638176638,0.014482431149097816,0.000949667616334283,0.006172839506172839,0.07763532763532764,0.021130104463437795,0.051994301994301995,0.0,0
2025-01-11,0.14039703420234392,0.059076775890935185,0.059076775890935185,0.2795981822530495,0.08395120784501316,0.014111456589332695,0.024396077493422628,0.041138483616359724,0.024156900263094954,0.010045443673762257,0.07964601769911504,0.022004305190145897,0.014589811049988041,0.01195886151638364,0.0021525950729490554,0.00597943075819182,0.05357569959339871,0.022721836881128915,0.050944750059794305,0.00047835446065534564,0
2025-01-12,0.14507508271824893,0.06032069228811402,0.05777551539832018,0.2682616441842708,0.07762789513871214,0.01934334436243319,0.023415627386103335,0.02926953423262917,0.018579791295495036,0.010435225248154746,0.08806312038686688,0.027233392720794097,0.009162636803257827,0.013234919826927972,0.0017816238228556885,0.007381012980402138,0.05828455077627895,0.02443369814202087,0.06032069228811402,0.0,0
2025-01-13,0.13752728716015084,0.050605278825163726,0.06152014288549315,0.2909307402262354,0.11569755903949196,0.012502480650922802,0.019646755308592976,0.03730898987894424,0.020837467751538004,0.015082357610637032,0.07104584242905339,0.017463782496527087,0.011311768207977774,0.008930343322087716,0.0031752331811867435,0.00932724746973606,0.05100218297281207,0.013693193093867831,0.05239134748958127,0.0,0
2025-01-14,0.13686892079666513,0.05141269106067624,0.07271885132005558,0.24062065771190366,0.10213061602593794,0.021306160259379342,0.024085224641037517,0.041222788327929596,0.020379805465493284,0.012274201018990273,0.08754052802223251,0.02315886984715146,0.018295507179249652,0.00856878184344604,0.0020842982862436313,0.006716072255673923,0.045159796201945344,0.017369152385363594,0.06808707735062529,0.0,0
2025-01-15,0.13588772555134773,0.06215192693250167,0.05034528848295834,0.26576074849632436,0.0906660726219648,0.016484740476720872,0.030519046558253507,0.03876141679661395,0.030073513031855646,0.014257072844731567,0.07128536422365783,0.021162842503898417,0.011138338159946536,0.008465137001559367,0.0013366005791935842,0.005569169079973268,0.06393406103809311,0.02762307863666741,0.054355090220539096,0.00022276676319893073,0
2025-01-16,0.14186919581110452,0.049397352301916615,0.051175656984785614,0.2710926694329184,0.08871764473424225,0.019363762102351315,0.02292037146808931,0.0329974313376803,0.0335901995653033,0.019363762102351315,0.07350326022525193,0.020351709148389647,0.008101165777514326,0.009286702232760324,0.0019758940920766646,0.0061252716854376605,0.048409405255878286,0.0353685042481723,0.06639004149377593,0.0,0
2025-01-17,0.13945966514459665,0.0471841704718417,0.05289193302891933,0.2528538812785388,0.09075342465753425,0.0197869101978691,0.023972602739726026,0.03272450532724505,0.026255707762557076,0.0136986301369863,0.08124048706240487,0.018835616438356163,0.010464231354642313,0.0136986301369863,0.001141552511415525,0.005136986301369863,0.1004566210045662,0.02511415525114155,0.04433028919330289,0.0,0
2025-01-18,0.11593172119487909,0.05998103366524419,0.04907539118065434,0.2894736842105263,0.07657657657657657,0.018255097202465622,0.024656235182550973,0.0429113323850166,0.029871977240398292,0.016121384542437174,0.0687529634898056,0.017543859649122806,0.00995732574679943,0.014461830251303936,0.0011853959222380276,0.0040303461356092935,0.07420578473210052,0.03840682788051209,0.048601232811759126,0.0,0
2025-01-19,0.1362599771949829,0.05701254275940707,0.04589509692132269,0.274230330672748,0.08124287343215507,0.016248574686431014,0.02394526795895097,0.03420752565564424,0.019954389965792473,0.009692132269099202,0.07383124287343215,0.013112884834663626,0.01710376282782212,0.010547320410490307,0.0008551881413911061,0.002565564424173318,0.09150513112884835,0.04076396807297605,0.05102622576966933,0.0,0
2025-01-20,0.12521043771043772,0.0603956228956229,0.050715488215488214,0.25715488215488214,0.08312289562289563,0.022727272727272728,0.020622895622895623,0.026936026936026935,0.022095959595959596,0.018518518518518517,0.09217171717171717,0.020833333333333332,0.00968013468013468,0.013047138047138047,0.002735690235690236,0.003998316498316498,0.07849326599326599,0.039141414141414144,0.05218855218855219,0.00021043771043771043,0
2025-01-21,0.12998027613412227,0.05897435897435897,0.06863905325443787,0.2518737672583826,0.09230769230769231,0.017159763313609466,0.024063116370808678,0.03609467455621302,0.01952662721893491,0.01301775147928994,0.07593688362919132,0.020118343195266272,0.010453648915187377,0.013806706114398421,0.004339250493096647,0.004930966469428008,0.06745562130177515,0.032149901380670615,0.05917159763313609,0.0,0
2025-01-22,0.13285742613523696,0.06979972238746777,0.06067816775728733,0.2676977989292088,0.07872298235177473,0.019631171921475312,0.02280388657545112,0.04382312115804085,0.02458853856831251,0.010707911957168352,0.0826888756692445,0.021217529248463218,0.011302795954788817,0.008526670632559984,0.004164187983343248,0.007733491969066032,0.05314297045409479,0.02399365457069205,0.05591909577632362,0.0,0
2025-01-23,0.1358447488584475,0.0654490106544901,0.06031202435312024,0.2678843226788432,0.08143074581430745,0.013888888888888888,0.03595890410958904,0.036339421613394214,0.018074581430745813,0.014840182648401826,0.07705479452054795,0.0228310502283105,0.0197869101978691,0.006659056316590563,0.005136986301369863,0.008561643835616438,0.06183409436834094,0.023211567732115676,0.04490106544901065,0.0,0
2025-01-24,0.13223772214790752,0.05923944200267533,0.053506592776609976,0.2914198356583222,0.08847697305560864,0.015669787884578637,0.02407796674947449,0.039365564685648766,0.016051977832982994,0.011274603477928531,0.08465507357156507,0.021211542136441813,0.013376648194152494,0.010510223581119816,0.004012994458245748,0.009363653735906745,0.05904834702847315,0.019491687368622206,0.047009363653735904,0.0,0
